episode,episode_action_type,episode_return,average_episode_return_noise_actions,average_episode_return_actor_actions,episode_grasp_success,#timesteps,#episodes,duration_episode,average_episode_duration
7413,actor_noise,0.13399805107033352,0.13399805107033352,nan,False,16,15001,31.134,31.134
7414,actor_noise,0.1322397737538938,0.13311891241211365,nan,False,16,15001,26.988,29.060999999
7415,actor_noise,0.13069541263631096,0.13231107915351276,nan,False,16,15001,27.343,28.488333333
7416,actor_noise,0.13614469656843384,0.13326948350724302,nan,False,16,15001,26.553,28.0045
7417,actor_noise,0.13581618468924386,0.1337788237436432,nan,False,16,15001,27.153,27.834199999
7418,actor_noise,0.1314247431377134,0.13338647697598824,nan,False,16,15001,27.255,27.737666666
7419,actor_noise,0.13296635938140297,0.13332646017676178,nan,False,16,15001,27.163,27.655571428000002
7420,actor_noise,0.13778168135603844,0.13388336282417135,nan,False,16,15001,27.266,27.606874999
7421,actor_noise,0.12079435415780539,0.13242902852790847,nan,False,15,15001,25.957,27.423555555
7422,actor_noise,0.12161278379797022,0.13134740405491463,nan,False,15,15001,25.583,27.239499999
7423,actor_noise,0.13432597705445548,0.13161818341850925,nan,False,16,15001,25.971,27.124181818
7424,actor_noise,0.13297770779646428,0.13173147711667216,nan,False,16,15001,26.453,27.06825
7425,actor_noise,0.12363880419588605,0.13110896381507323,nan,False,15,15001,25.986,26.984999999
7426,actor_noise,0.1359342742635727,0.1314536288471089,nan,False,16,15001,26.95,26.982499999
7427,actor_noise,0.13490361540367626,0.13168362795088007,nan,False,16,15001,27.053,26.987199999
7428,actor_noise,0.13397353887665997,0.13182674738374134,nan,False,16,15001,27.029,26.989812499
7429,actor_noise,0.13226795242238185,0.13185270062130844,nan,False,16,15001,27.223,27.003529411
7430,actor_noise,0.13303999849353473,0.1319186616142099,nan,False,16,15001,27.463,27.029055555
7431,actor_noise,0.13377429110781447,0.1320163263243996,nan,False,16,15001,28.393,27.100842105
7432,simple,0.12289235232744615,0.1320163263243996,nan,False,15,15001,26.642,27.077899999
7433,actor_noise,0.13348303034235473,0.13208966152529739,nan,False,16,15001,25.622,27.008571428
7434,actor_noise,0.13531780757568404,0.13224338276579198,nan,False,16,15001,27.548000000000002,27.033090909
7435,actor_noise,0.13602894425839082,0.13241545374272828,nan,False,16,15001,27.441,27.050826086
7436,actor_noise,0.1360680628959617,0.13257426283634713,nan,False,16,15001,27.441,27.067083333
7437,actor_noise,0.13106677206824038,0.13251145072100934,nan,False,16,15001,27.382,27.079679999
7438,actor_noise,0.1361990026774314,0.13265895279926623,nan,False,16,15001,27.402,27.092076923
7439,actor_noise,0.1359723167356945,0.13278638987374422,nan,False,16,15001,27.386,27.102962962
7440,actor_noise,0.1360798025739595,0.13290836812190035,nan,False,16,15001,27.312,27.110428571
7441,actor_noise,0.13259474451912212,0.132897167278944,nan,False,16,15001,27.445,27.121965517
7442,actor_noise,0.13200522852473665,0.13286641077017822,nan,False,16,15001,27.12,27.1219
7443,simple,0.12532864216106587,0.13286641077017822,nan,False,15,15001,26.412,27.099
7444,actor_noise,0.13340195663161128,0.13288426229889266,nan,False,16,15001,26.902,27.09284375
7445,simple,0.13586344450986018,0.13288426229889266,nan,False,16,15001,27.354,27.100757575
7446,actor_noise,0.1332800741433397,0.13289703042290707,nan,False,16,15001,27.094,27.100558823
7447,actor_noise,0.13537948802608527,0.13297460722300636,nan,False,16,15001,27.095,27.1004
7448,actor_noise,0.1355258650941738,0.13305191806758718,nan,False,16,15001,26.516,27.084166666
7449,actor_noise,0.13464820349115283,0.13309886763886852,nan,False,16,15001,26.737,27.074783783
7450,actor_noise,0.1353173972036663,0.13316225419786276,nan,False,16,15001,26.706,27.065078947
7451,actor,0.13662942307899395,0.13316225419786276,0.13662942307899395,False,16,15001,26.622,27.053717948
7452,actor_noise,0.1353630971979683,0.13322338872564346,0.13662942307899395,False,16,15001,26.897,27.049799999
7453,actor_noise,0.13209885381267134,0.13319299589015773,0.13662942307899395,False,16,15001,28.615,27.087975609
7454,actor_noise,0.13334171808276085,0.13319690963206834,0.13662942307899395,False,16,15001,27.408,27.095595238
7455,actor_noise,0.13246988364647086,0.13317826794012996,0.13662942307899395,False,16,15001,26.619,27.084511627
7456,simple,1.1388778633047905,0.13317826794012996,0.13662942307899395,True,16,15001,27.423,27.092204545
7457,actor_noise,0.12008112127771274,0.13285083927356953,0.13662942307899395,False,15,15001,25.516,27.057177777
7458,actor_noise,0.13576970181967246,0.13292203104298667,0.13662942307899395,False,16,15001,27.137,27.058913043
