episode,episode_action_type,episode_return,average_episode_return_noise_actions,average_episode_return_actor_actions,episode_grasp_success,#timesteps,#episodes,duration_episode,average_episode_duration
6001,actor,0.1971478941456023,nan,0.1971478941456023,False,24,11001,33.232,33.231999999
6002,actor_noise,1.1917373080283564,1.1917373080283564,0.1971478941456023,True,24,11001,29.402,31.317
6003,actor_noise,0.18952469737474878,0.6906310027015526,0.1971478941456023,False,23,11001,29.913,30.849
6004,actor_noise,0.19534706434405252,0.525536356582386,0.1971478941456023,False,24,11001,30.781,30.832
6005,actor_noise,1.1865633970436917,0.6907931166977124,0.1971478941456023,True,23,11001,29.839,30.6334
6006,actor_noise,1.1814981585729862,0.7889341250727672,0.1971478941456023,True,23,11001,28.197,30.227333333
6007,actor_noise,0.19304808457014383,0.6896197849889966,0.1971478941456023,False,24,11001,28.922,30.040857142
6008,actor_noise,1.1877286503736284,0.7607781943296583,0.1971478941456023,True,23,11001,29.875,30.020125
6009,actor_noise,0.16584689433688532,0.6864117818305617,0.1971478941456023,False,21,11001,27.959,29.791111111
6010,actor_noise,0.17109205647923004,0.6291540345693026,0.1971478941456023,False,21,11001,28.642,29.6762
6011,actor_noise,1.160842813096595,0.6823229124220319,0.1971478941456023,True,20,11001,27.709,29.497363636
6012,actor_noise,1.1532870676255997,0.7251378356223562,0.1971478941456023,True,19,11001,27.42,29.32425
6013,actor_noise,0.14643307841828807,0.6769124391886839,0.1971478941456023,False,18,11001,27.815,29.208153846
6014,actor_noise,0.1402567262035372,0.6356312304975188,0.1971478941456023,False,17,11001,27.433,29.081357142
6015,actor_noise,1.1299173317910391,0.6709373805899131,0.1971478941456023,True,16,11001,27.706,28.989666666
6016,actor_noise,0.13365687714928193,0.6351186803605378,0.1971478941456023,False,16,11001,28.148,28.937062499
6017,actor_noise,0.13408553691112843,0.6038041088949495,0.1971478941456023,False,16,11001,27.832,28.872058823
6018,actor_noise,0.13590082057060052,0.5762803860523408,0.1971478941456023,False,16,11001,27.691,28.806444444
6019,actor_noise,0.13750563645694303,0.5519040110748187,0.1971478941456023,False,16,11001,26.996,28.711157894
6020,actor_noise,0.13607875957133053,0.5300184715220034,0.1971478941456023,False,16,11001,27.771,28.664149999
