episode,episode_action_type,episode_return,average_episode_return_noise_actions,average_episode_return_actor_actions,episode_grasp_success,#timesteps,#episodes,duration_episode,average_episode_duration
7440,actor,0.14635264027379166,nan,0.21723794473080843,False,18,15001,12.366,12.265035714
7441,actor,0.14266978325528404,nan,0.21466662881785933,False,18,15001,12.263,12.264965517
7442,actor,0.14357035613145067,nan,0.21229675306164572,False,18,15001,12.465,12.271633333
7443,actor,1.1567976827038402,nan,0.24276452498558748,True,19,15001,13.097,12.298258064
7444,actor,0.1439911650903366,nan,0.23967785748886083,False,18,15001,11.364,12.2690625
7445,actor,0.14604741444679561,nan,0.23684057133607098,False,18,15001,12.33,12.27090909
7446,actor,0.14362237764184355,nan,0.23409885975682898,False,18,15001,12.599,12.280558823
7447,actor,0.14329613826959783,nan,0.23150449628576522,False,18,15001,12.566,12.288714285
7448,actor,0.14526602915719333,nan,0.22910898330997156,False,18,15001,12.399000000000001,12.291777777
7449,actor,0.14351852319055583,nan,0.22679572763106845,False,18,15001,12.363,12.293702702
7450,actor,0.14121306359444988,nan,0.22454355226168374,False,18,15001,12.5,12.299131578
7451,actor,0.1444533523716026,nan,0.22248995739270727,False,18,15001,12.229,12.297333333
7452,actor,0.1416062974557324,nan,0.22046786589428297,False,18,15001,12.531,12.303174999
7453,actor,0.14535300360824638,nan,0.2186357960824284,False,18,15001,12.397,12.305463414
7454,actor,0.1426075736228541,nan,0.2168256003095814,False,18,15001,11.27,12.280809523
7455,actor,0.1567246033429176,nan,0.2154279027057055,False,19,15001,12.926,12.295813953
7456,actor,0.14231221811548903,nan,0.2137661826013824,False,18,15001,12.231,12.294340909
7457,actor,0.14251044975378666,nan,0.2121827218714358,False,18,15001,12.331,12.295155555000001
7458,actor,0.14439309469375533,nan,0.21070903432409493,False,18,15001,12.465,12.298847826
7459,actor,0.14642147231286654,nan,0.20934121385577092,False,18,15001,11.266,12.27687234
7460,actor,0.14349677301132027,nan,0.20796945467151154,False,18,15001,12.229,12.275874999
7461,actor,0.14586310629177082,nan,0.20670197817396582,False,18,15001,12.331,12.276999999
7462,actor,1.145648589417751,nan,0.22548091039884152,True,18,15001,11.298,12.257419999
7463,actor,0.14554228730750032,nan,0.22391348641665837,False,18,15001,11.097,12.234666666
7464,actor,0.14609085661954177,nan,0.22241689738209847,False,18,15001,11.298,12.216653846
7465,actor,0.14305187810102168,nan,0.22091944418811588,False,18,15001,12.202,12.216377358
7466,actor,1.144025539371071,nan,0.23801400150631874,True,18,15001,12.164,12.215407407
7467,actor,0.1474495829944963,nan,0.23636737571519473,False,18,15001,10.966,12.192690909
7468,actor,0.14544100196393223,nan,0.23474369046963645,False,18,15001,12.327,12.195089285
7469,actor,0.14604288438043736,nan,0.23318753597684347,False,18,15001,12.098,12.193385964
7470,actor,1.14225824211699,nan,0.24886116884132875,True,18,15001,12.465,12.198068965
7471,actor,0.14530223556009725,nan,0.24710593268401973,False,18,15001,10.969,12.177237288
7472,actor,0.14440348185692847,nan,0.24539422517023488,False,18,15001,11.26,12.161949999
7473,actor,0.1505631812289317,nan,0.2438396178925086,False,18,15001,11.232,12.146704918
7474,actor,0.14374539029695785,nan,0.2422251948667739,False,18,15001,12.13,12.146435483
7475,actor,0.1434254213077677,nan,0.24065694449282143,False,18,15001,11.465,12.135619047
7476,actor,1.144449356568868,nan,0.2547787009315096,True,18,15001,11.232,12.121499999
7477,actor,0.14345696444006648,nan,0.25306605883164124,False,18,15001,11.43,12.110861538
7478,actor,0.15785843790894924,nan,0.25162351912069136,False,19,15001,13.232,12.127848484
7479,actor,0.14222397865707925,nan,0.24999069015854788,False,18,15001,12.101,12.127447760999999
7480,actor,0.14287124189772663,nan,0.24841540415471228,False,18,15001,11.461,12.117647058
7481,actor,0.14147042373550306,nan,0.24686547690225996,False,18,15001,11.297,12.105753623
7482,actor,1.1431801932775603,nan,0.2596699728504785,True,18,15001,11.232,12.093271428
7483,actor,0.14203632956407508,nan,0.2580131609732052,False,18,15001,11.464,12.08440845
